i4,c10,c15,i1,r4
4189,leonard,servedio,36,1.79
4190,angelica,becker,21,1.69
4191,ioannis,papadimitriou,31,1.89
4192,orestis,kardashian,60,1.68
4193,ashish,bellovin,50,1.99
4194,jeremy,bach,43,1.52
4195,luke,welles,54,1.54
4196,randy,becker,53,1.73
4197,joe,hetfield,40,1.68
4198,cliff,hetfield,39,1.92
4199,leia,beethoven,12,1.74
4200,luke,hetfield,59,1.52
4201,steven,katz,15,1.88
4202,han,smith,29,1.88
4203,malcolm,bush,49,1.87
4204,angelina,beethoven,17,1.81
4205,jeff,cooper,39,1.61
4206,kenneth,bellovin,53,1.83
4207,ludwig,servedio,36,1.70
4208,martha,cooper,43,1.99
4209,vaggelis,solo,21,1.88
4210,david,osbourne,34,1.80
4211,angus,bellovin,43,1.62
4212,han,hofstadter,45,1.64
4213,martha,dewitt,60,1.88
4214,sheldon,paparas,18,1.66
4215,barack,halford,34,1.59
4216,jim,hellerstein,13,1.57
4217,daniel,halford,54,1.89
4218,luis,becker,44,1.67
4219,cliff,cohen,19,1.67
4220,bruce,hanks,47,1.68
4221,dhaval,skywalker,18,1.60
4222,leia,servedio,37,1.66
4223,randy,keromutis,54,1.75
4224,anakin,halford,35,1.71
4225,kenneth,servedio,30,1.69
4226,anakin,young,46,1.53
4227,kanna,biliris,20,1.69
4228,jim,gravano,16,1.98
4229,leia,skywalker,51,1.64
4230,ludwig,cooper,30,1.67
4231,randy,yannakakis,21,1.63
4232,ludwig,cohen,59,1.61
4233,kanna,rhoads,28,1.68
4234,michael,cohen,14,1.78
4235,michael,servedio,52,1.89
4236,luke,ross,58,1.73
4237,barack,welles,10,1.88
4238,cliff,dickinson,56,1.95
4239,hila,solo,54,1.81
4240,luke,dickinson,42,1.93
4241,vaggelis,hanks,21,1.75
4242,luke,smith,58,1.90
4243,angelina,bush,39,1.63
4244,jeff,hofstadter,41,1.76
4245,alex,skywalker,23,1.55
4246,angus,rhoads,49,1.83
4247,ludwig,morrison,58,1.82
4248,joe,servedio,37,1.53
4249,hila,hanks,25,1.62
4250,ashish,solo,12,1.62
4251,joseph,stonebraker,26,1.81
4252,luis,bush,43,1.97
4253,adam,young,48,1.71
4254,angelica,halford,43,1.76
4255,david,sitaridi,33,1.80
4256,joe,hetfield,51,2.00
4257,kenneth,ross,50,1.80
4258,leonard,hellerstein,24,1.66
4259,tal,rhoads,12,1.81
4260,kanna,hellerstein,59,1.86
4261,ludwig,dickinson,13,1.60
4262,adam,young,11,1.87
4263,kenneth,yannakakis,59,1.99
4264,kenneth,obama,19,1.63
4265,pam,malkin,28,1.73
4266,dhaval,yannakakis,37,1.82
4267,jim,polychroniou,24,1.79
4268,barack,ross,25,1.87
4269,joseph,dewitt,39,1.69
4270,sebastian,young,33,1.54
4271,ludwig,dewitt,54,1.72
4272,joseph,papadimitriou,41,1.77
4273,tom,young,47,1.99
4274,ethan,beethoven,59,1.88
4275,eric,dewitt,14,1.87
4276,joe,papadimitriou,35,1.69
4277,barack,ross,34,1.78
4278,dimitris,paparas,22,1.98
4279,jim,kardashian,42,1.55
4280,aaron,servedio,40,1.87
4281,james,bellovin,28,1.91
4282,angelica,biliris,39,1.91
4283,leia,stonebraker,60,1.83
4284,angelina,young,53,1.74
4285,james,paparas,41,1.66
4286,george,yannakakis,50,1.67
4287,jim,geambasu,43,1.96
4288,joe,malkin,42,1.62
4289,joe,papadimitriou,39,2.00
4290,dimitris,obama,60,1.57
4291,aaron,kardashian,51,2.00
4292,tom,hetfield,40,1.83
4293,jack,servedio,41,1.60
4294,vaggelis,smith,52,1.96
4295,ling,cooper,35,1.74
4296,ethan,geambasu,48,1.82
4297,ioannis,skywalker,27,1.66
4298,kanna,hofstadter,21,1.66
4299,eric,becker,15,1.52
4300,martha,hoare,21,1.85
4301,barack,malkin,29,1.66
4302,angelina,kardashian,55,1.60
4303,hila,skywalker,60,1.69
4304,alex,hellerstein,39,1.87
4305,xi,hanks,10,1.96
4306,tal,sitaridi,50,1.87
4307,james,ross,48,1.69
4308,dimitris,becker,15,1.99
4309,malcolm,dickinson,29,1.99
4310,simha,malkin,12,1.88
4311,hila,obama,18,1.51
4312,luke,becker,47,1.87
4313,david,geambasu,26,1.61
4314,ashish,chen,28,1.80
4315,ioannis,biliris,18,1.56
4316,cliff,polychroniou,58,1.88
4317,malcolm,papadimitriou,30,1.66
4318,john,rhoads,18,1.72
4319,jeremy,solo,50,1.91
4320,spock,servedio,36,1.50
4321,ozzy,bellovin,36,1.92
4322,bruce,sitaridi,55,1.95
4323,vaggelis,smith,53,1.77
4324,simha,hetfield,59,1.90
4325,aaron,servedio,52,1.93
4326,barack,biliris,26,2.00
4327,kim,paparas,58,1.80
4328,david,solo,60,1.73
4329,spock,bellovin,10,2.00
4330,pam,spielberg,36,1.95
4331,leia,becker,33,1.94
4332,vaggelis,bush,43,1.96
4333,luke,spielberg,29,1.74
4334,jim,halford,23,1.59
4335,tom,biliris,37,1.60
4336,ashish,yannakakis,46,1.50
4337,kanna,yannakakis,15,1.60
4338,joe,obama,21,1.55
4339,malcolm,sitaridi,45,1.58
4340,kenneth,papadimitriou,53,1.67
4341,angus,keromutis,26,1.86
4342,ozzy,welles,34,1.79
4343,rocco,welles,38,1.50
4344,adam,katz,53,1.88
4345,kenneth,organa,52,1.72
4346,daniel,geambasu,12,1.78
4347,angus,smith,15,1.61
4348,ludwig,spielberg,13,1.98
4349,daniel,halford,41,1.69
4350,leonard,hanks,21,1.54
4351,han,spielberg,15,1.63
4352,sebastian,young,11,1.72
4353,michael,organa,60,1.68
4354,joe,yannakakis,55,1.51
4355,kanna,hellerstein,54,2.00
4356,han,stonebraker,42,1.98
4357,tom,spielberg,42,1.62
4358,adam,gravano,33,1.93
4359,bruce,geambasu,57,1.52
4360,jeremy,solo,13,1.73
4361,michael,hoare,22,1.53
4362,martha,spielberg,50,1.56
4363,adam,spielberg,40,1.84
4364,ling,malkin,15,1.61
4365,tal,geambasu,18,1.61
4366,vaggelis,beethoven,43,1.55
4367,hila,gravano,24,1.53
4368,eric,stonebraker,60,1.67
4369,leia,papadimitriou,35,1.62
4370,ashish,geambasu,24,1.90
4371,ling,young,59,1.68
4372,luis,dickinson,32,1.78
4373,michael,halford,25,1.55
4374,eric,hetfield,60,1.72
4375,han,cohen,60,1.63
4376,jack,stonebraker,26,1.74
4377,jack,hofstadter,58,1.66
4378,jack,halford,35,1.61
4379,dhaval,halford,38,1.99
4380,malcolm,dewitt,18,2.00
4381,xi,paparas,15,1.98
4382,aaron,katz,41,1.54
4383,jeremy,geambasu,55,1.55
4384,sebastian,skywalker,57,1.85
4385,sheldon,beethoven,51,1.95
4386,randy,bellovin,15,1.66
4387,ioannis,chen,51,1.57
4388,luke,bush,38,1.73
4389,joseph,young,34,1.83
4390,jack,servedio,43,1.55
4391,jack,becker,36,1.51
4392,steven,katz,37,1.97
4393,david,servedio,51,1.92
4394,joe,spielberg,13,1.96
4395,ozzy,servedio,19,1.68
4396,ozzy,kardashian,55,1.61
4397,kim,beethoven,35,1.69
4398,orestis,smith,44,1.57
4399,ling,organa,57,1.84
4400,ozzy,chen,41,1.98
4401,spock,ross,50,1.71
4402,anakin,obama,25,1.67
4403,george,cooper,13,1.99
4404,ludwig,sitaridi,20,1.72
4405,steven,bach,18,1.85
4406,john,welles,57,1.92
4407,kanna,hellerstein,29,1.67
4408,kanna,ross,33,1.50
4409,randy,sitaridi,58,1.62
4410,tom,skywalker,40,1.62
4411,dhaval,kardashian,48,1.57
4412,tal,smith,59,1.98
4413,vaggelis,kardashian,44,1.56
4414,michael,sitaridi,32,1.80
4415,luis,geambasu,34,1.91
4416,ioannis,bellovin,22,1.98
4417,sebastian,halford,57,1.59
4418,steven,bach,36,1.77
4419,xi,hellerstein,37,1.88
4420,ling,dewitt,43,1.75
4421,jim,cooper,23,1.66
4422,tal,paparas,32,1.85
4423,john,dewitt,37,1.96
4424,sheldon,keromutis,10,1.89
4425,luis,bush,50,1.97
4426,george,young,10,1.90
4427,eric,bush,54,1.77
4428,steven,hetfield,38,1.76
4429,tom,osbourne,16,1.91
4430,spock,cooper,37,1.78
4431,angelica,halford,48,1.53
4432,luis,cohen,52,1.88
4433,dimitris,smith,44,1.81
4434,malcolm,kardashian,47,1.84
4435,sheldon,skywalker,45,1.81
4436,ioannis,hellerstein,25,1.62
4437,tal,organa,43,1.71
4438,joe,kardashian,59,1.84
4439,leia,spielberg,45,1.87
4440,xi,welles,54,1.50
4441,jeremy,welles,49,1.77
4442,orestis,kardashian,58,2.00
4443,tom,sitaridi,38,1.82
4444,kenneth,smith,42,1.93
4445,jeremy,dewitt,29,1.89
4446,jack,hanks,39,1.68
4447,bruce,paparas,48,1.64
4448,sheldon,hofstadter,19,1.81
4449,jim,skywalker,30,1.72
4450,spock,ross,18,1.67
4451,jack,chen,46,1.86
4452,ioannis,hetfield,46,1.92
4453,tal,rhoads,59,1.79
4454,joe,yannakakis,45,1.78
4455,ethan,bush,37,1.72
4456,leonard,geambasu,59,1.60
4457,leonard,skywalker,60,1.68
4458,jim,bellovin,38,1.57
4459,kenneth,paparas,60,1.88
4460,anakin,spielberg,20,1.59
4461,jeff,hoare,44,1.58
4462,luke,halford,19,1.68
4463,ozzy,hetfield,41,1.60
4464,angelica,paparas,10,1.79
4465,jeremy,hanks,13,1.74
4466,barack,sitaridi,25,1.56
4467,adam,young,55,1.64
4468,vaggelis,halford,14,1.79
4469,eric,spielberg,56,1.88
4470,ioannis,organa,58,1.54
4471,angus,stonebraker,45,1.78
4472,aaron,malkin,19,1.85
4473,sheldon,young,45,1.88
4474,joe,hoare,47,2.00
4475,rocco,solo,17,1.81
4476,leia,geambasu,58,1.62
4477,anakin,young,27,1.94
4478,malcolm,hanks,33,1.64
4479,michael,kardashian,29,1.57
4480,leonard,morrison,11,1.79
4481,james,dewitt,48,1.86
4482,luke,cooper,28,1.75
4483,anakin,hofstadter,18,1.50
4484,joseph,rhoads,44,1.55
4485,xi,skywalker,49,1.75
4486,pam,young,16,1.61
4487,sebastian,malkin,38,1.75
4488,ling,solo,18,1.53
4489,michael,papadimitriou,35,1.71
4490,ashish,cooper,55,1.68
4491,vaggelis,hoare,22,1.52
4492,john,spielberg,24,1.70
4493,luis,cohen,35,1.53
4494,aaron,organa,22,1.55
4495,rocco,geambasu,51,1.91
4496,ashish,yannakakis,60,1.74
4497,dhaval,welles,14,1.75
4498,james,cohen,47,1.73
4499,kenneth,welles,24,1.74
4500,leia,rhoads,21,1.78
4501,orestis,paparas,56,1.60
4502,rocco,hoare,10,1.82
4503,kenneth,sitaridi,36,1.66
4504,leia,gravano,58,1.76
4505,angus,obama,56,1.76
4506,ozzy,biliris,11,1.82
4507,ashish,dickinson,40,1.65
4508,leonard,morrison,46,1.91
4509,luke,organa,52,1.55
4510,eric,katz,19,1.66
4511,angus,rhoads,60,1.85
4512,luke,cohen,37,1.71
4513,ludwig,paparas,11,1.97
4514,han,morrison,55,1.52
4515,aaron,hofstadter,41,1.74
4516,kenneth,hofstadter,41,1.66
4517,malcolm,organa,40,1.97
4518,ozzy,geambasu,52,1.89
4519,jack,paparas,22,1.65
4520,kanna,obama,27,1.90
4521,angelina,rhoads,38,1.69
4522,sebastian,keromutis,32,1.72
4523,eric,hetfield,30,1.52
4524,kim,sitaridi,60,1.50
4525,jack,servedio,32,1.53
4526,ioannis,servedio,35,1.88
4527,sebastian,gravano,31,1.88
4528,aaron,beethoven,30,1.89
4529,aaron,gravano,10,1.72
4530,steven,halford,23,1.97
4531,ling,bach,58,1.83
4532,george,welles,41,1.71
4533,michael,rhoads,20,1.77
4534,sebastian,papadimitriou,38,1.85
4535,joe,cooper,15,2.00
4536,eric,morrison,19,2.00
4537,george,papadimitriou,30,1.84
4538,alex,organa,36,1.58
4539,kanna,obama,29,1.98
4540,ludwig,hoare,35,1.74
4541,steven,papadimitriou,41,1.85
4542,alex,rhoads,17,1.59
4543,orestis,hofstadter,23,1.62
4544,kanna,hetfield,23,1.97
4545,vaggelis,chen,55,1.57
4546,adam,cohen,20,1.95
4547,ludwig,osbourne,38,1.53
4548,tal,bellovin,12,1.52
4549,barack,papadimitriou,27,1.83
4550,eric,osbourne,31,1.74
4551,jeremy,keromutis,53,1.84
4552,anakin,geambasu,11,1.80
4553,malcolm,halford,52,1.70
4554,michael,polychroniou,16,1.52
4555,ling,biliris,26,1.58
4556,jeremy,chen,19,1.93
4557,sheldon,papadimitriou,38,1.50
4558,kanna,beethoven,50,1.99
4559,alex,hanks,15,1.56
4560,david,osbourne,30,1.81
4561,jeremy,paparas,34,1.61
4562,ashish,morrison,31,1.81
4563,vaggelis,papadimitriou,35,1.61
4564,ashish,hellerstein,56,1.58
4565,jim,malkin,29,1.73
4566,kenneth,spielberg,27,1.83
4567,kim,hellerstein,49,1.97
4568,eric,katz,33,1.58
4569,steven,halford,52,1.97
4570,leia,organa,60,1.87
4571,leia,cohen,49,1.99
4572,jeff,halford,15,1.59
4573,randy,gravano,57,1.99
4574,bruce,gravano,15,1.88
4575,vaggelis,spielberg,56,1.95
4576,tal,ross,21,1.68
4577,luke,dewitt,38,1.78
4578,anakin,paparas,41,1.77
4579,kim,young,23,1.69
4580,daniel,sitaridi,30,1.93
4581,martha,obama,47,1.67
4582,spock,hetfield,28,1.93
4583,martha,yannakakis,32,1.63
4584,rocco,spielberg,44,1.83
4585,ioannis,osbourne,19,1.86
4586,bruce,papadimitriou,21,1.90
4587,angelica,sitaridi,28,2.00
4588,luke,bellovin,30,1.88
4589,rocco,solo,40,1.82
4590,simha,bellovin,30,1.98
4591,barack,yannakakis,31,1.92
4592,adam,young,44,1.79
4593,sebastian,skywalker,18,1.93
4594,ioannis,dickinson,22,1.69
4595,kanna,organa,36,1.80
4596,simha,hofstadter,27,1.71
4597,ling,morrison,14,1.98
4598,angus,beethoven,44,1.99
4599,ludwig,hellerstein,53,1.54
4600,luis,biliris,58,1.76
4601,martha,bach,32,1.55
4602,kanna,welles,51,1.85
4603,barack,organa,36,1.66
4604,eric,hellerstein,13,1.67
4605,ioannis,stonebraker,23,1.82
4606,simha,becker,47,1.97
4607,jeff,gravano,43,1.79
4608,orestis,obama,39,1.54
4609,ethan,geambasu,33,1.51
4610,bruce,polychroniou,59,1.63
4611,ioannis,servedio,40,1.99
4612,luis,hofstadter,38,1.57
4613,george,solo,47,1.66
4614,jim,katz,23,1.73
4615,alex,spielberg,55,1.70
4616,kim,katz,12,1.74
4617,jeff,malkin,50,2.00
4618,malcolm,halford,16,1.62
4619,ethan,hanks,15,1.86
4620,luke,katz,14,1.83
4621,jeff,yannakakis,34,1.65
4622,xi,stonebraker,57,1.61
4623,simha,cooper,53,1.92
4624,han,hellerstein,23,1.95
4625,angus,osbourne,32,1.53
4626,ludwig,rhoads,56,1.78
4627,daniel,dickinson,35,1.50
4628,ling,cooper,46,1.79
4629,randy,hoare,51,1.85
4630,angelina,osbourne,27,1.62
4631,jeff,halford,17,1.59
4632,david,skywalker,15,1.96
4633,barack,solo,12,1.51
4634,orestis,obama,22,1.73
4635,leonard,skywalker,32,1.87
4636,randy,cohen,47,1.57
4637,dhaval,hoare,47,1.51
4638,ashish,geambasu,49,1.54
4639,hila,gravano,17,1.71
4640,ioannis,osbourne,48,1.87
4641,vaggelis,bellovin,10,1.65
4642,ludwig,cooper,16,1.63
4643,angelina,biliris,51,1.78
4644,han,solo,57,1.77
4645,david,gravano,22,1.84
4646,michael,rhoads,41,1.51
4647,spock,yannakakis,51,1.89
4648,pam,biliris,35,1.52
4649,alex,bach,12,1.75
4650,martha,young,24,1.58
4651,luke,yannakakis,36,1.79
4652,pam,bellovin,31,1.72
4653,spock,obama,32,1.84
4654,sebastian,servedio,26,1.53
4655,luis,papadimitriou,51,1.56
4656,tom,kardashian,37,1.90
4657,luis,halford,39,1.79
4658,cliff,smith,23,1.67
4659,martha,keromutis,28,1.89
4660,ozzy,biliris,42,1.63
4661,alex,chen,41,1.53
4662,randy,chen,18,1.97
4663,kenneth,halford,48,1.99
4664,pam,gravano,20,1.64
4665,eric,yannakakis,38,1.63
4666,simha,bach,12,1.65
4667,barack,katz,35,1.95
4668,steven,gravano,11,1.56
4669,anakin,hanks,42,1.83
4670,ling,hofstadter,47,1.65
4671,simha,hanks,25,1.74
4672,ethan,sitaridi,12,2.00
4673,angus,polychroniou,46,1.54
4674,james,morrison,27,1.62
4675,steven,dickinson,43,1.92
4676,sebastian,geambasu,50,1.85
4677,orestis,halford,30,1.72
4678,anakin,bach,34,1.82
4679,luis,smith,34,1.89
4680,xi,dickinson,33,1.50
4681,jim,beethoven,51,1.83
4682,joseph,halford,28,1.82
4683,dhaval,yannakakis,48,1.76
4684,anakin,gravano,60,1.77
4685,eric,kardashian,29,1.94
4686,malcolm,beethoven,43,1.94
4687,kanna,organa,32,1.56
4688,george,katz,28,1.96
4689,james,katz,18,1.58
4690,jim,dickinson,32,1.50
4691,sebastian,yannakakis,42,1.59
4692,orestis,polychroniou,45,1.55
4693,bruce,becker,28,1.54
4694,malcolm,bellovin,38,1.75
4695,kim,sitaridi,57,2.00
4696,alex,polychroniou,33,1.64
4697,angus,hoare,55,1.81
4698,john,solo,34,1.66
4699,david,gravano,51,1.80
4700,anakin,biliris,55,1.76
4701,ozzy,solo,41,1.62
4702,tom,gravano,13,1.58
4703,tom,spielberg,39,1.50
4704,cliff,cooper,33,1.76
4705,luis,smith,58,1.67
4706,steven,geambasu,28,1.97
4707,anakin,yannakakis,54,1.83
4708,sebastian,kardashian,54,1.89
4709,adam,beethoven,22,1.99
4710,kenneth,solo,38,1.66
4711,alex,katz,48,1.56
4712,adam,becker,25,1.85
4713,angelina,dewitt,34,1.87
4714,kenneth,young,51,1.92
4715,anakin,bush,54,1.85
4716,adam,smith,29,1.61
4717,ludwig,papadimitriou,17,1.81
4718,angelica,chen,36,1.85
4719,spock,polychroniou,51,1.89
4720,simha,morrison,45,1.55
4721,ling,hofstadter,43,1.59
4722,ling,organa,43,1.73
4723,martha,stonebraker,42,1.50
4724,daniel,hetfield,35,1.50
4725,spock,kardashian,44,1.56
4726,rocco,hofstadter,22,1.59
4727,joe,ross,39,1.52
4728,malcolm,cohen,55,1.63
4729,jeff,bush,33,1.51
4730,alex,katz,31,1.80
4731,jim,organa,43,1.77
4732,aaron,hellerstein,45,1.57
4733,han,dewitt,18,1.68
4734,luis,smith,21,1.70
4735,spock,halford,55,1.64
4736,han,ross,38,1.63
4737,jeff,bellovin,31,1.75
4738,pam,solo,52,1.92
4739,tom,hetfield,33,1.75
4740,sebastian,ross,36,1.57
4741,dimitris,osbourne,34,1.84
4742,steven,morrison,10,1.59
4743,orestis,gravano,14,1.69
4744,luke,gravano,34,1.57
4745,aaron,hoare,41,1.69
4746,ling,cooper,54,1.98
4747,cliff,spielberg,33,1.67
4748,ethan,hanks,58,1.99
4749,anakin,polychroniou,35,1.96
4750,anakin,cooper,20,2.00
4751,anakin,smith,12,1.64
4752,jack,hanks,54,1.76
4753,ethan,hanks,48,1.99
4754,michael,welles,42,1.81
4755,luis,beethoven,29,1.79
4756,kim,biliris,29,1.66
4757,michael,bach,54,1.68
4758,martha,kardashian,29,1.53
4759,angus,bach,43,1.71
4760,jim,becker,50,1.76
4761,ludwig,ross,29,1.77
4762,luis,malkin,46,1.76
4763,adam,polychroniou,35,1.54
4764,malcolm,dickinson,24,1.68
4765,jeremy,rhoads,31,1.57
4766,rocco,hanks,46,1.64
4767,leia,hoare,50,1.68
4768,randy,servedio,32,1.53
4769,xi,polychroniou,45,1.92
4770,luke,cooper,50,1.71
4771,pam,cooper,11,1.89
4772,tal,hofstadter,34,1.65
4773,malcolm,papadimitriou,27,1.95
4774,ethan,rhoads,44,1.52
4775,xi,dickinson,10,1.98
4776,adam,osbourne,38,1.72
4777,jim,yannakakis,25,1.62
4778,kanna,hellerstein,60,1.79
4779,george,bellovin,10,1.50
4780,dhaval,servedio,25,1.74
4781,alex,becker,29,1.82
4782,angelica,obama,55,1.77
4783,adam,skywalker,25,1.95
4784,luke,smith,13,1.93
4785,aaron,morrison,43,1.93
4786,kenneth,dickinson,54,1.82
4787,jeremy,biliris,22,1.68
4788,jeff,hofstadter,18,1.51
4789,anakin,ross,20,1.77
4790,george,young,55,1.54
4791,ozzy,gravano,37,1.59
4792,orestis,spielberg,54,1.54
4793,cliff,bellovin,51,1.76
4794,steven,cohen,40,1.58
4795,cliff,dewitt,45,1.92
4796,dimitris,osbourne,36,1.67
4797,ludwig,malkin,26,1.86
4798,angelina,bach,34,1.85
4799,ioannis,cooper,38,1.75
4800,angelina,malkin,32,1.97
4801,daniel,keromutis,25,1.88
4802,kenneth,sitaridi,52,1.95
4803,hila,hanks,48,1.50
4804,luis,gravano,37,1.88
4805,anakin,servedio,42,1.67
4806,vaggelis,hellerstein,60,1.80
4807,adam,katz,47,1.52
4808,tal,keromutis,41,1.58
4809,ashish,bush,33,1.70
4810,cliff,bush,47,1.65
4811,orestis,obama,11,1.74
4812,alex,polychroniou,27,1.78
4813,randy,beethoven,30,1.73
4814,vaggelis,paparas,23,1.70
4815,rocco,beethoven,48,2.00
4816,sebastian,biliris,49,1.68
4817,martha,obama,28,1.62
4818,angelina,organa,36,1.54
4819,jeremy,kardashian,33,1.77
4820,ioannis,malkin,58,1.91
4821,rocco,malkin,26,1.92
4822,ludwig,biliris,31,1.79
4823,dhaval,hetfield,11,1.59
4824,jeff,dickinson,21,1.65
4825,malcolm,hanks,26,1.53
4826,angelina,bach,28,1.93
4827,adam,becker,32,1.92
4828,leonard,rhoads,30,1.94
4829,ethan,bach,44,1.87
4830,joe,cohen,38,1.55
4831,leia,hofstadter,36,1.54
4832,jeremy,geambasu,40,1.61
4833,rocco,yannakakis,57,1.96
4834,randy,paparas,13,1.64
4835,orestis,dickinson,14,1.75
4836,barack,organa,14,1.99
4837,pam,servedio,59,1.62
4838,tom,servedio,51,1.76
4839,barack,hofstadter,30,1.91
4840,tom,becker,27,1.74
4841,cliff,geambasu,45,1.88
4842,ozzy,hetfield,48,1.62
4843,barack,smith,27,1.66
4844,george,yannakakis,42,1.71
4845,jeff,rhoads,58,1.80
4846,ioannis,welles,39,1.62
4847,aaron,yannakakis,43,1.99
4848,vaggelis,polychroniou,27,1.74
4849,ioannis,dickinson,32,1.76
4850,jack,gravano,55,1.84
4851,dimitris,yannakakis,13,1.61
4852,anakin,stonebraker,21,1.85
4853,jeremy,hellerstein,49,1.83
4854,jim,obama,39,1.67
4855,joe,paparas,34,1.61
4856,angelica,bellovin,12,1.91
4857,sheldon,beethoven,46,1.99
4858,ludwig,hetfield,12,1.80
4859,bruce,osbourne,29,1.55
4860,jeff,dickinson,47,1.80
4861,ethan,katz,33,1.75
4862,simha,paparas,39,1.51
4863,tal,hanks,54,1.52
4864,angelina,servedio,55,1.71
4865,adam,geambasu,47,1.80
4866,martha,katz,41,1.90
4867,jack,katz,32,2.00
4868,jim,bush,47,1.58
4869,daniel,dewitt,33,1.59
4870,ludwig,bellovin,16,1.76
4871,dhaval,bellovin,56,2.00
4872,kim,young,39,1.90
4873,angelina,spielberg,24,1.66
4874,barack,young,11,1.95
4875,george,sitaridi,42,1.73
4876,alex,morrison,49,1.68
4877,hila,biliris,47,1.86
4878,simha,keromutis,20,1.93
4879,xi,spielberg,20,1.55
4880,kanna,hoare,60,1.89
4881,orestis,gravano,49,1.63
4882,jim,dickinson,42,1.90
4883,jim,rhoads,33,1.63
4884,bruce,hanks,40,1.86
4885,han,geambasu,29,1.67
4886,angelina,papadimitriou,31,1.79
4887,luis,kardashian,22,1.55
4888,kim,papadimitriou,49,1.86
4889,john,smith,16,1.78
4890,sebastian,organa,42,1.88
4891,jim,bellovin,31,1.54
4892,spock,yannakakis,48,1.50
4893,barack,yannakakis,52,1.56
4894,ioannis,chen,11,1.62
4895,ozzy,ross,31,1.88
4896,tal,obama,44,1.84
4897,luke,yannakakis,38,1.64
4898,kenneth,beethoven,16,1.59
4899,kanna,gravano,42,1.77
4900,michael,hanks,45,1.69
4901,xi,katz,55,1.76
4902,kanna,hellerstein,13,1.70
4903,tom,yannakakis,26,1.99
4904,joseph,biliris,38,2.00
4905,eric,yannakakis,56,1.55
4906,malcolm,chen,26,1.76
4907,simha,yannakakis,11,1.72
4908,bruce,yannakakis,31,1.60
4909,jeremy,polychroniou,35,1.65
4910,alex,dickinson,39,1.52
4911,vaggelis,bellovin,34,1.95
4912,aaron,rhoads,60,1.51
4913,ashish,young,57,1.69
4914,steven,obama,55,1.87
4915,jim,cooper,60,1.70
4916,ethan,halford,22,1.70
4917,jim,dickinson,49,1.61
4918,cliff,geambasu,23,1.92
4919,cliff,cohen,56,1.87
4920,orestis,biliris,19,1.69
4921,luis,rhoads,47,1.80
4922,sheldon,katz,14,1.81
4923,barack,sitaridi,57,1.53
4924,ozzy,paparas,55,1.84
4925,eric,ross,38,1.83
4926,daniel,bush,56,1.91
4927,hila,rhoads,48,1.65
4928,luis,bellovin,16,1.98
4929,steven,bush,14,1.93
4930,alex,young,26,1.58
4931,orestis,rhoads,36,1.88
4932,angus,servedio,52,1.95
4933,malcolm,organa,32,1.95
4934,kanna,spielberg,46,1.93
4935,jeremy,beethoven,35,1.73
4936,tal,organa,48,1.56
4937,eric,stonebraker,49,1.93
4938,angus,becker,52,1.79
4939,hila,cohen,30,1.92
4940,michael,smith,37,1.86
4941,tal,obama,23,1.99
4942,pam,organa,36,1.99
4943,jack,kardashian,23,1.75
4944,david,keromutis,21,1.76
4945,joe,organa,34,1.74
4946,jeremy,halford,13,1.65
4947,angelica,solo,41,1.98
4948,bruce,hetfield,40,1.82
4949,daniel,bush,11,1.94
4950,kanna,osbourne,53,1.51
4951,kim,polychroniou,13,1.80
4952,luis,cooper,45,1.89
4953,alex,dewitt,25,1.58
4954,martha,chen,44,1.93
4955,david,dickinson,32,1.89
4956,ozzy,skywalker,19,1.52
4957,tal,dewitt,55,1.86
4958,eric,polychroniou,59,1.61
4959,aaron,ross,29,1.76
4960,bruce,bellovin,53,1.53
4961,spock,chen,51,1.82
4962,adam,beethoven,25,2.00
4963,adam,dewitt,47,1.87
4964,angus,becker,17,1.96
4965,eric,hanks,29,1.76
4966,adam,spielberg,14,1.92
4967,ozzy,biliris,56,1.73
4968,joe,organa,42,1.89
4969,leonard,papadimitriou,33,1.97
4970,bruce,osbourne,18,1.88
4971,spock,polychroniou,51,1.69
4972,ashish,obama,29,1.98
4973,han,chen,48,1.62
4974,orestis,dickinson,18,1.93
4975,leia,keromutis,10,1.54
4976,randy,skywalker,39,1.56
4977,angelina,paparas,15,1.51
4978,angelina,hanks,41,1.88
4979,barack,becker,33,1.71
4980,leonard,servedio,27,1.92
4981,tal,morrison,58,1.80
4982,ling,dewitt,37,1.80
4983,vaggelis,cooper,37,1.77
4984,barack,young,21,1.55
4985,jeff,hetfield,42,1.66
4986,tal,obama,40,1.62
4987,adam,hoare,16,1.52
4988,xi,katz,24,1.99
4989,ashish,cooper,13,1.86
4990,jeremy,osbourne,18,1.80
4991,bruce,bellovin,59,1.85
4992,xi,papadimitriou,58,1.59
4993,ashish,skywalker,24,1.79
4994,alex,polychroniou,22,1.69
4995,jim,young,59,1.93
4996,aaron,kardashian,46,1.87
4997,malcolm,organa,25,1.90
4998,jeremy,welles,46,1.74
4999,eric,young,23,1.84
5000,ioannis,bach,27,1.85
