i4,c10,c15,i1,r4
4201,ethan,gravano,57,1.93
4202,david,servedio,47,1.55
4203,orestis,servedio,28,1.79
4204,kanna,becker,38,1.74
4205,ashish,servedio,18,1.92
4206,eric,morrison,54,1.61
4207,kanna,dewitt,31,1.54
4208,orestis,becker,16,1.61
4209,randy,geambasu,53,1.77
4210,malcolm,stonebraker,51,1.53
4211,angus,hellerstein,49,1.58
4212,spock,bellovin,13,1.66
4213,han,yannakakis,45,1.62
4214,bruce,halford,20,1.52
4215,vaggelis,servedio,48,1.55
4216,ludwig,osbourne,23,1.68
4217,jeff,papadimitriou,54,1.80
4218,orestis,keromutis,46,1.58
4219,kanna,keromutis,33,1.99
4220,dimitris,stonebraker,23,1.77
4221,orestis,sitaridi,20,1.72
4222,kanna,chen,21,1.71
4223,hila,obama,12,1.73
4224,orestis,papadimitriou,46,1.65
4225,bruce,solo,21,1.53
4226,ludwig,hofstadter,54,1.71
4227,kanna,geambasu,60,1.66
4228,han,bush,14,1.87
4229,alex,hoare,24,1.64
4230,han,obama,22,2.00
4231,xi,skywalker,11,1.64
4232,alex,hoare,59,1.61
4233,barack,spielberg,11,1.59
4234,daniel,smith,38,1.95
4235,ethan,papadimitriou,41,1.51
4236,aaron,organa,43,1.85
4237,eric,cooper,12,1.71
4238,adam,servedio,27,1.89
4239,jack,bellovin,42,1.93
4240,george,halford,39,1.54
4241,luis,smith,27,1.55
4242,kim,young,52,1.69
4243,leonard,kardashian,47,1.97
4244,vaggelis,geambasu,14,1.94
4245,randy,bach,45,1.81
4246,leia,paparas,12,1.76
4247,leia,welles,37,1.58
4248,ethan,kardashian,47,1.81
4249,david,hanks,28,1.53
4250,pam,paparas,28,1.84
4251,kenneth,halford,60,1.79
4252,david,welles,23,1.78
4253,leonard,bach,30,1.72
4254,dhaval,biliris,60,1.72
4255,adam,yannakakis,20,1.76
4256,xi,cohen,28,1.97
4257,kanna,bellovin,60,1.60
4258,ozzy,organa,20,1.67
4259,vaggelis,biliris,19,1.59
4260,angus,spielberg,11,1.97
4261,martha,katz,32,1.71
4262,cliff,organa,40,1.71
4263,hila,hanks,50,1.64
4264,david,hetfield,28,1.82
4265,kim,dickinson,12,1.67
4266,sheldon,cooper,20,1.87
4267,jim,dewitt,54,1.94
4268,randy,stonebraker,11,1.69
4269,john,stonebraker,31,1.74
4270,luke,solo,40,1.50
4271,ling,obama,28,1.69
4272,ozzy,chen,15,1.60
4273,steven,solo,12,1.82
4274,tal,rhoads,46,1.87
4275,kim,obama,57,1.79
4276,jack,solo,34,1.72
4277,bruce,becker,29,1.69
4278,kenneth,welles,14,1.99
4279,hila,rhoads,14,1.72
4280,sheldon,rhoads,18,1.84
4281,leonard,young,25,1.85
4282,jim,dickinson,57,1.50
4283,xi,obama,53,1.67
4284,orestis,solo,22,1.91
4285,barack,keromutis,59,1.56
4286,jim,keromutis,46,1.53
4287,angus,paparas,22,1.64
4288,anakin,hanks,22,1.95
4289,simha,hoare,56,1.78
4290,steven,cooper,33,1.67
4291,steven,welles,16,1.65
4292,kanna,smith,17,1.93
4293,randy,solo,29,1.55
4294,bruce,chen,59,1.54
4295,jeremy,bush,48,1.85
4296,eric,hellerstein,39,2.00
4297,xi,sitaridi,16,2.00
4298,randy,welles,45,1.79
4299,daniel,ross,32,1.65
4300,barack,cohen,51,1.79
4301,xi,geambasu,18,1.59
4302,luis,young,59,1.81
4303,george,hellerstein,33,1.60
4304,kanna,bellovin,36,1.51
4305,ludwig,geambasu,50,1.56
4306,luke,yannakakis,50,1.74
4307,kim,young,38,1.61
4308,martha,solo,10,1.68
4309,joseph,kardashian,23,1.83
4310,orestis,stonebraker,32,1.61
4311,angelica,hellerstein,56,1.95
4312,ling,bach,51,1.71
4313,xi,servedio,45,1.80
4314,randy,osbourne,24,1.74
4315,hila,papadimitriou,20,1.93
4316,jim,biliris,56,1.86
4317,han,hanks,11,1.58
4318,michael,obama,43,1.73
4319,ioannis,hetfield,29,1.78
4320,sheldon,hofstadter,42,1.59
4321,george,bush,21,1.66
4322,ashish,rhoads,15,1.76
4323,jeff,bush,58,1.91
4324,sebastian,dickinson,49,1.93
4325,michael,geambasu,58,1.90
4326,tal,biliris,19,1.80
4327,simha,chen,51,1.52
4328,steven,organa,15,1.72
4329,angelina,hofstadter,50,1.92
4330,sheldon,dickinson,11,1.95
4331,xi,dickinson,45,1.73
4332,barack,rhoads,37,1.73
4333,sheldon,hetfield,44,1.99
4334,xi,papadimitriou,13,1.67
4335,luis,gravano,26,1.69
4336,barack,hetfield,40,1.71
4337,dimitris,dickinson,41,1.69
4338,john,dickinson,21,1.83
4339,luis,paparas,16,1.97
4340,kenneth,stonebraker,20,1.57
4341,aaron,biliris,14,1.68
4342,ozzy,rhoads,28,1.58
4343,john,katz,46,1.84
4344,john,hofstadter,56,1.65
4345,leonard,rhoads,30,1.76
4346,ashish,young,29,1.55
4347,barack,katz,18,1.75
4348,simha,skywalker,35,1.68
4349,tom,chen,30,1.54
4350,angelica,beethoven,35,1.63
4351,jim,dickinson,39,1.85
4352,daniel,hanks,27,1.99
4353,dhaval,skywalker,41,1.61
4354,vaggelis,hanks,55,2.00
4355,leonard,malkin,47,1.77
4356,adam,hanks,53,1.86
4357,jim,keromutis,35,1.88
4358,martha,dickinson,23,1.75
4359,jeff,geambasu,32,1.67
4360,david,obama,26,1.63
4361,jeff,hoare,56,1.71
4362,ethan,welles,16,1.64
4363,dimitris,dickinson,60,1.93
4364,xi,kardashian,50,1.93
4365,dimitris,hoare,29,1.90
4366,luis,kardashian,10,1.82
4367,pam,hanks,15,1.97
4368,orestis,halford,37,1.71
4369,sheldon,cooper,58,1.72
4370,barack,bach,41,1.78
4371,ethan,geambasu,47,1.80
4372,eric,bach,26,1.51
4373,orestis,paparas,40,1.85
4374,martha,bellovin,10,1.55
4375,bruce,katz,38,1.55
4376,alex,polychroniou,53,1.55
4377,james,keromutis,14,1.64
4378,eric,hanks,49,1.85
4379,martha,hofstadter,46,1.76
4380,vaggelis,bellovin,46,1.76
4381,alex,smith,30,1.66
4382,angus,hoare,51,1.70
4383,randy,smith,42,1.69
4384,angelica,cohen,54,1.75
4385,david,smith,22,1.98
4386,anakin,obama,53,1.50
4387,john,obama,40,1.52
4388,george,gravano,53,1.91
4389,eric,organa,25,1.62
4390,alex,hanks,33,1.55
4391,ling,osbourne,43,1.55
4392,leia,halford,57,1.76
4393,michael,skywalker,34,1.83
4394,david,sitaridi,58,1.91
4395,hila,malkin,19,1.52
4396,simha,cohen,45,1.77
4397,bruce,bellovin,60,1.74
4398,joe,hoare,11,1.97
4399,martha,skywalker,59,1.58
4400,luis,solo,33,1.69
4401,anakin,cooper,44,1.97
4402,george,hanks,52,1.82
4403,bruce,keromutis,10,1.75
4404,steven,hellerstein,59,1.85
4405,joseph,dickinson,19,1.72
4406,jeremy,ross,49,1.61
4407,sebastian,hanks,34,1.61
4408,leonard,kardashian,18,1.97
4409,dhaval,paparas,24,1.67
4410,ludwig,dewitt,43,1.80
4411,vaggelis,chen,16,1.58
4412,cliff,osbourne,30,1.79
4413,hila,papadimitriou,47,1.80
4414,luke,malkin,47,2.00
4415,xi,hanks,21,1.61
4416,dhaval,paparas,56,1.95
4417,martha,halford,38,1.84
4418,spock,cooper,49,1.85
4419,kanna,bush,59,1.69
4420,adam,hofstadter,20,1.69
4421,adam,polychroniou,50,1.97
4422,malcolm,cohen,57,1.51
4423,sheldon,rhoads,55,1.83
4424,leia,polychroniou,27,1.90
4425,leonard,hetfield,29,1.69
4426,simha,malkin,39,1.57
4427,angelica,stonebraker,15,1.78
4428,ashish,halford,29,1.90
4429,angelina,bush,16,1.83
4430,jim,beethoven,20,1.77
4431,spock,bush,49,1.54
4432,jim,organa,56,1.55
4433,david,cooper,12,1.64
4434,han,cohen,33,1.55
4435,vaggelis,ross,28,1.53
4436,leonard,hellerstein,31,1.87
4437,sheldon,dickinson,43,1.77
4438,george,malkin,59,1.67
4439,sebastian,katz,32,1.87
4440,jeremy,osbourne,39,1.67
4441,bruce,servedio,27,1.55
4442,aaron,becker,58,1.65
4443,spock,hanks,56,1.90
4444,jim,beethoven,22,1.67
4445,adam,morrison,58,1.70
4446,jeremy,yannakakis,19,1.96
4447,pam,servedio,30,1.81
4448,joseph,solo,47,1.73
4449,leonard,geambasu,39,1.79
4450,rocco,ross,16,1.76
4451,han,sitaridi,29,1.51
4452,tom,smith,20,1.56
4453,malcolm,cooper,43,1.58
4454,barack,osbourne,28,1.92
4455,vaggelis,bush,16,1.63
4456,dimitris,organa,57,1.67
4457,jack,keromutis,12,1.75
4458,jeremy,polychroniou,33,1.83
4459,sebastian,welles,40,1.67
4460,joseph,hetfield,23,1.91
4461,george,kardashian,19,1.96
4462,barack,dickinson,19,1.52
4463,malcolm,chen,12,1.90
4464,angus,hellerstein,24,2.00
4465,joseph,katz,51,1.91
4466,joseph,biliris,49,1.88
4467,dhaval,osbourne,18,1.93
4468,george,young,34,1.71
4469,ethan,paparas,41,1.84
4470,vaggelis,organa,21,1.90
4471,malcolm,chen,35,1.88
4472,kanna,beethoven,48,1.90
4473,adam,ross,44,1.52
4474,kenneth,stonebraker,19,1.97
4475,malcolm,ross,31,1.67
4476,spock,young,36,1.95
4477,steven,yannakakis,14,1.56
4478,sheldon,stonebraker,47,1.90
4479,james,halford,21,1.87
4480,jeff,malkin,59,1.99
4481,eric,geambasu,17,1.56
4482,xi,paparas,19,1.66
4483,barack,osbourne,21,1.54
4484,george,organa,31,1.88
4485,james,bellovin,48,1.75
4486,luis,stonebraker,49,1.74
4487,alex,bush,38,1.74
4488,bruce,hoare,25,1.76
4489,jim,obama,23,1.97
4490,simha,spielberg,34,1.72
4491,daniel,katz,49,1.59
4492,tom,dickinson,60,1.59
4493,randy,bush,38,1.87
4494,pam,servedio,21,1.92
4495,martha,beethoven,15,1.90
4496,bruce,osbourne,19,1.70
4497,leia,becker,39,1.72
4498,sebastian,polychroniou,59,1.77
4499,john,sitaridi,54,1.61
4500,joe,biliris,31,1.93
4501,cliff,welles,34,1.74
4502,cliff,polychroniou,19,1.85
4503,joe,bellovin,51,1.64
4504,james,cooper,45,1.74
4505,cliff,organa,38,1.88
4506,xi,organa,18,1.50
4507,david,bach,17,1.51
4508,simha,morrison,43,1.53
4509,cliff,beethoven,21,1.56
4510,aaron,osbourne,54,1.96
4511,david,keromutis,12,1.84
4512,cliff,obama,27,1.61
4513,vaggelis,gravano,27,1.69
4514,leia,hoare,50,1.75
4515,daniel,gravano,46,1.71
4516,spock,servedio,26,1.93
4517,xi,young,25,1.51
4518,dhaval,hetfield,13,1.84
4519,anakin,smith,58,1.56
4520,luke,chen,11,1.64
4521,kanna,welles,39,1.68
4522,aaron,sitaridi,41,1.93
4523,michael,dewitt,21,1.91
4524,ethan,papadimitriou,48,1.51
4525,daniel,stonebraker,30,1.77
4526,hila,cohen,14,1.74
4527,joe,smith,10,1.51
4528,han,osbourne,47,1.52
4529,barack,servedio,32,1.90
4530,sebastian,rhoads,39,1.52
4531,rocco,cohen,43,1.90
4532,kanna,kardashian,41,1.70
4533,luke,chen,52,1.50
4534,simha,obama,18,1.96
4535,han,dickinson,34,1.59
4536,jim,hofstadter,40,1.85
4537,han,servedio,26,1.51
4538,tal,rhoads,11,1.96
4539,orestis,ross,30,1.59
4540,vaggelis,gravano,28,1.75
4541,kim,becker,43,1.84
4542,jeff,halford,11,1.65
4543,luis,katz,43,2.00
4544,simha,sitaridi,23,1.62
4545,ashish,halford,23,1.79
4546,dhaval,obama,47,1.90
4547,cliff,cohen,18,1.81
4548,han,morrison,37,1.50
4549,kenneth,becker,38,1.84
4550,dhaval,osbourne,45,1.54
4551,steven,dickinson,15,1.67
4552,luis,servedio,55,1.68
4553,sheldon,bush,43,1.82
4554,ludwig,chen,38,1.94
4555,simha,obama,30,1.60
4556,james,katz,42,1.97
4557,vaggelis,young,39,1.85
4558,jim,young,34,1.63
4559,malcolm,beethoven,12,1.80
4560,sheldon,beethoven,59,1.71
4561,angus,smith,49,1.81
4562,bruce,hofstadter,27,1.66
4563,dhaval,hofstadter,35,1.87
4564,ludwig,hoare,40,1.82
4565,xi,solo,23,1.83
4566,aaron,hetfield,55,1.88
4567,bruce,dickinson,17,1.72
4568,tal,osbourne,16,1.56
4569,ioannis,skywalker,29,1.95
4570,john,hetfield,17,1.86
4571,rocco,geambasu,58,1.57
4572,ozzy,servedio,50,1.51
4573,david,morrison,17,1.52
4574,anakin,bush,14,1.76
4575,randy,hofstadter,29,1.86
4576,simha,geambasu,20,2.00
4577,jeremy,dewitt,48,1.53
4578,orestis,obama,49,1.95
4579,jack,yannakakis,48,1.60
4580,sebastian,bellovin,27,1.77
4581,spock,cohen,33,1.99
4582,sheldon,osbourne,34,1.77
4583,ling,bellovin,47,1.67
4584,john,welles,41,1.72
4585,vaggelis,katz,21,1.68
4586,james,hellerstein,33,1.74
4587,dhaval,paparas,36,1.86
4588,david,ross,22,1.94
4589,simha,solo,19,1.85
4590,david,hofstadter,48,1.83
4591,pam,kardashian,35,1.99
4592,luke,chen,59,1.55
4593,james,papadimitriou,17,1.84
4594,ozzy,skywalker,32,1.54
4595,angelina,beethoven,45,1.98
4596,martha,papadimitriou,53,1.97
4597,ling,polychroniou,57,1.76
4598,angelina,malkin,22,1.58
4599,jim,cooper,31,1.88
4600,ethan,stonebraker,55,1.69
4601,barack,halford,34,1.51
4602,dimitris,organa,36,1.70
4603,jeremy,bellovin,32,1.85
4604,ioannis,beethoven,23,1.90
4605,luke,obama,10,1.84
4606,george,bush,14,1.63
4607,tal,hellerstein,59,1.76
4608,dimitris,organa,41,1.94
4609,george,cohen,42,1.79
4610,jack,yannakakis,30,1.83
4611,barack,skywalker,57,1.92
4612,ludwig,gravano,43,1.84
4613,leonard,spielberg,54,1.84
4614,malcolm,papadimitriou,42,1.72
4615,pam,servedio,21,1.55
4616,leonard,spielberg,49,1.93
4617,sebastian,beethoven,52,1.71
4618,cliff,geambasu,44,1.61
4619,vaggelis,hofstadter,52,1.54
4620,luis,bach,38,1.75
4621,adam,rhoads,23,1.96
4622,rocco,biliris,59,1.69
4623,cliff,young,42,1.59
4624,ludwig,bach,49,1.95
4625,leia,bush,25,1.54
4626,ludwig,sitaridi,22,1.73
4627,malcolm,geambasu,33,1.78
4628,jeff,hetfield,27,1.75
4629,barack,hofstadter,22,1.80
4630,adam,paparas,36,1.85
4631,kanna,young,30,1.82
4632,daniel,skywalker,51,1.83
4633,angelica,bush,43,1.80
4634,vaggelis,smith,26,1.69
4635,bruce,halford,51,1.64
4636,john,keromutis,44,1.58
4637,simha,cooper,55,1.70
4638,orestis,stonebraker,45,1.95
4639,martha,kardashian,28,1.79
4640,spock,spielberg,26,1.59
4641,dhaval,polychroniou,32,2.00
4642,spock,welles,53,1.62
4643,ludwig,halford,49,1.84
4644,martha,beethoven,57,1.97
4645,randy,bush,50,1.91
4646,daniel,papadimitriou,55,1.74
4647,barack,bellovin,45,1.63
4648,aaron,cohen,44,1.51
4649,ashish,solo,34,1.80
4650,dimitris,polychroniou,16,1.67
4651,aaron,geambasu,15,1.69
4652,joseph,hoare,53,1.51
4653,anakin,polychroniou,12,1.82
4654,bruce,smith,44,1.97
4655,kim,chen,28,1.93
4656,ethan,organa,50,1.76
4657,ludwig,yannakakis,44,1.63
4658,bruce,bush,23,1.90
4659,john,gravano,28,1.68
4660,angelina,biliris,38,1.61
4661,ashish,paparas,18,1.80
4662,luke,becker,13,1.92
4663,orestis,dewitt,25,1.97
4664,malcolm,becker,28,1.54
4665,kenneth,servedio,34,1.51
4666,martha,smith,34,1.61
4667,angus,chen,30,1.93
4668,ethan,geambasu,15,1.99
4669,ashish,biliris,52,1.63
4670,barack,biliris,23,1.70
4671,jack,bush,22,1.52
4672,steven,welles,50,1.55
4673,pam,sitaridi,28,1.88
4674,alex,bach,28,1.67
4675,ludwig,hoare,57,1.63
4676,kanna,organa,15,1.76
4677,spock,geambasu,51,1.72
4678,tal,becker,38,1.53
4679,jeff,dickinson,28,1.64
4680,michael,yannakakis,42,1.83
4681,simha,dewitt,55,1.75
4682,joseph,hoare,54,1.62
4683,randy,cohen,46,1.65
4684,anakin,yannakakis,33,1.91
4685,randy,becker,30,1.63
4686,ling,cooper,18,1.72
4687,rocco,spielberg,14,1.77
4688,hila,organa,38,1.60
4689,eric,kardashian,31,1.97
4690,luke,servedio,35,1.90
4691,orestis,sitaridi,54,1.85
4692,xi,hofstadter,58,1.66
4693,tal,dickinson,24,1.93
4694,alex,dewitt,22,1.72
4695,ling,morrison,39,1.66
4696,luis,young,20,1.81
4697,randy,solo,20,1.55
4698,martha,welles,29,1.60
4699,sheldon,bellovin,27,1.62
4700,pam,kardashian,16,1.64
4701,jeff,sitaridi,58,1.70
4702,anakin,cohen,29,1.84
4703,pam,servedio,56,1.98
4704,han,papadimitriou,45,1.80
4705,ioannis,beethoven,52,1.95
4706,martha,dewitt,37,1.60
4707,leonard,halford,27,1.68
4708,joseph,young,14,1.98
4709,simha,bellovin,17,1.76
4710,joe,katz,58,1.76
4711,barack,sitaridi,18,1.67
4712,pam,servedio,42,1.67
4713,ludwig,chen,20,1.98
4714,sebastian,hetfield,48,1.61
4715,james,hoare,38,1.55
4716,jeremy,halford,32,1.56
4717,xi,bach,37,1.79
4718,adam,yannakakis,35,1.99
4719,ashish,polychroniou,12,1.83
4720,ozzy,smith,53,1.58
4721,angelica,hetfield,36,1.53
4722,james,hofstadter,25,1.64
4723,randy,bach,37,1.67
4724,ozzy,malkin,49,1.99
4725,john,young,56,1.90
4726,sheldon,chen,17,1.70
4727,david,welles,23,1.84
4728,jim,hanks,23,1.81
4729,xi,skywalker,44,1.89
4730,orestis,halford,49,2.00
4731,simha,cohen,25,1.65
4732,ling,gravano,54,1.78
4733,kim,papadimitriou,29,1.63
4734,pam,biliris,16,1.50
4735,luis,hellerstein,22,1.95
4736,ozzy,skywalker,59,2.00
4737,pam,papadimitriou,13,1.56
4738,cliff,yannakakis,44,1.67
4739,david,servedio,20,1.99
4740,dimitris,halford,43,1.53
4741,joseph,geambasu,33,1.76
4742,sebastian,dewitt,44,1.80
4743,cliff,keromutis,20,1.70
4744,angus,solo,39,1.83
4745,spock,beethoven,56,1.82
4746,pam,stonebraker,25,1.79
4747,angelica,bush,59,1.75
4748,adam,biliris,33,1.55
4749,jim,skywalker,52,1.70
4750,kanna,cooper,26,1.50
4751,cliff,stonebraker,54,1.77
4752,kanna,beethoven,30,1.72
4753,eric,stonebraker,27,1.65
4754,simha,malkin,40,1.56
4755,malcolm,dickinson,34,1.52
4756,angelina,obama,36,1.71
4757,joseph,smith,30,1.68
4758,ashish,rhoads,22,1.87
4759,luis,gravano,10,1.55
4760,jeremy,gravano,54,1.70
4761,jim,hetfield,15,1.85
4762,joseph,skywalker,59,1.86
4763,jim,ross,40,1.98
4764,john,organa,17,1.55
4765,ashish,servedio,60,1.78
4766,malcolm,papadimitriou,12,1.61
4767,ling,spielberg,31,1.52
4768,malcolm,rhoads,32,1.89
4769,simha,malkin,19,1.78
4770,kim,skywalker,45,1.58
4771,jeff,rhoads,54,1.89
4772,john,halford,42,1.50
4773,barack,cooper,16,1.55
4774,joe,beethoven,26,1.83
4775,john,paparas,34,1.62
4776,jim,papadimitriou,49,1.70
4777,randy,solo,47,1.98
4778,john,hofstadter,18,1.96
4779,jeff,gravano,42,1.51
4780,angus,morrison,29,1.88
4781,orestis,sitaridi,29,1.75
4782,sebastian,polychroniou,23,1.60
4783,angelina,solo,33,1.87
4784,leia,spielberg,55,1.61
4785,john,osbourne,48,1.55
4786,ludwig,cohen,32,1.96
4787,dhaval,halford,23,1.53
4788,jim,chen,35,1.82
4789,simha,gravano,24,1.69
4790,vaggelis,gravano,40,1.51
4791,pam,bellovin,31,1.53
4792,vaggelis,bellovin,58,1.91
4793,angelica,morrison,45,1.85
4794,luke,ross,15,1.56
4795,angelica,hanks,32,1.68
4796,xi,polychroniou,14,1.71
4797,steven,skywalker,29,1.93
4798,leonard,dewitt,52,2.00
4799,james,smith,10,1.63
4800,angus,geambasu,22,1.99
4801,angus,bush,54,1.97
4802,kanna,malkin,47,1.99
4803,ashish,chen,18,1.83
4804,kanna,hanks,31,1.62
4805,malcolm,cohen,20,1.90
4806,barack,osbourne,14,1.51
4807,barack,cooper,40,1.54
4808,randy,ross,24,1.92
4809,simha,bellovin,57,1.82
4810,alex,keromutis,34,1.83
4811,randy,welles,20,1.56
4812,luis,servedio,47,1.81
4813,angelina,sitaridi,54,1.71
4814,joseph,spielberg,58,1.72
4815,hila,solo,38,1.77
4816,bruce,solo,22,1.66
4817,jim,servedio,27,1.83
4818,ethan,hanks,32,1.65
4819,jeff,rhoads,35,1.56
4820,han,gravano,19,1.86
4821,tal,osbourne,50,1.52
4822,kim,stonebraker,51,1.61
4823,angus,hofstadter,38,1.93
4824,george,cooper,17,1.65
4825,sebastian,young,16,1.74
4826,jack,polychroniou,54,1.52
4827,ioannis,hetfield,57,1.68
4828,martha,keromutis,11,1.80
4829,jim,servedio,51,1.92
4830,rocco,halford,16,1.55
4831,malcolm,solo,54,1.84
4832,dhaval,polychroniou,46,1.76
4833,vaggelis,bach,18,1.92
4834,randy,halford,31,1.52
4835,ozzy,hofstadter,31,1.93
4836,leonard,polychroniou,44,1.72
4837,jack,dewitt,45,1.99
4838,luis,becker,14,1.91
4839,barack,bach,42,1.72
4840,barack,bellovin,53,1.67
4841,michael,hetfield,19,1.51
4842,john,sitaridi,11,1.80
4843,tal,osbourne,56,1.72
4844,dhaval,ross,58,1.79
4845,barack,hellerstein,56,1.83
4846,kim,rhoads,43,1.74
4847,jack,yannakakis,29,1.64
4848,adam,rhoads,24,1.61
4849,alex,beethoven,50,1.98
4850,joe,bellovin,21,1.91
4851,steven,osbourne,53,1.56
4852,tal,young,45,1.90
4853,barack,biliris,27,1.80
4854,kim,bush,25,2.00
4855,ioannis,bellovin,25,1.84
4856,ashish,gravano,43,1.53
4857,randy,servedio,30,1.97
4858,ioannis,sitaridi,35,1.81
4859,simha,skywalker,12,1.92
4860,angelina,halford,42,1.87
4861,leia,hoare,31,1.99
4862,ioannis,biliris,52,1.87
4863,rocco,dickinson,14,1.56
4864,angus,halford,55,1.61
4865,randy,gravano,46,1.64
4866,randy,solo,53,1.85
4867,cliff,bellovin,59,1.95
4868,joseph,spielberg,19,1.80
4869,angelina,servedio,51,1.81
4870,vaggelis,smith,46,1.82
4871,cliff,hanks,34,1.64
4872,ozzy,hellerstein,41,1.68
4873,kenneth,halford,37,1.91
4874,angelina,sitaridi,13,1.94
4875,han,kardashian,44,1.51
4876,ludwig,smith,24,1.68
4877,dimitris,katz,19,1.79
4878,jack,hellerstein,59,1.69
4879,steven,halford,29,1.72
4880,ethan,hetfield,50,1.74
4881,joe,biliris,29,1.66
4882,sebastian,halford,25,1.97
4883,sheldon,osbourne,48,1.73
4884,xi,kardashian,48,1.76
4885,george,polychroniou,11,1.71
4886,dhaval,geambasu,21,1.50
4887,kanna,dewitt,38,1.80
4888,kim,polychroniou,40,1.67
4889,kim,hellerstein,15,1.74
4890,ethan,spielberg,46,1.70
4891,pam,bach,31,1.99
4892,joe,geambasu,56,1.58
4893,barack,young,27,1.98
4894,anakin,hellerstein,23,1.52
4895,barack,bush,38,1.92
4896,kanna,papadimitriou,37,1.58
4897,sheldon,ross,40,1.56
4898,ludwig,morrison,29,1.66
4899,aaron,paparas,60,1.90
4900,jeff,skywalker,50,1.96
4901,ling,bach,54,1.81
4902,joseph,cohen,15,1.81
4903,orestis,bach,35,1.84
4904,bruce,welles,29,1.76
4905,jim,kardashian,32,1.99
4906,joe,papadimitriou,60,1.65
4907,daniel,obama,50,1.99
4908,eric,hoare,12,1.53
4909,ethan,hoare,33,1.70
4910,malcolm,yannakakis,17,1.53
4911,cliff,polychroniou,36,1.56
4912,luke,chen,33,1.69
4913,leia,katz,31,1.69
4914,michael,cooper,18,1.70
4915,dimitris,becker,25,1.72
4916,hila,malkin,56,1.92
4917,aaron,hofstadter,35,1.94
4918,steven,bach,44,1.82
4919,tal,young,18,1.85
4920,joseph,ross,19,1.55
4921,jeremy,chen,11,1.80
4922,joseph,papadimitriou,31,1.84
4923,jim,paparas,12,1.86
4924,ludwig,katz,48,1.72
4925,simha,beethoven,36,1.62
4926,michael,osbourne,27,1.84
4927,malcolm,young,12,2.00
4928,orestis,paparas,52,1.86
4929,barack,skywalker,20,1.67
4930,ethan,hoare,15,1.56
4931,steven,solo,19,1.82
4932,dimitris,cohen,16,1.71
4933,kanna,hellerstein,14,1.82
4934,joe,bach,17,1.96
4935,kanna,paparas,39,1.84
4936,adam,smith,36,1.71
4937,leia,organa,33,1.61
4938,pam,spielberg,27,1.53
4939,luke,skywalker,36,1.76
4940,malcolm,biliris,42,1.82
4941,joe,halford,14,1.60
4942,hila,chen,21,1.62
4943,hila,paparas,33,1.91
4944,simha,obama,59,1.99
4945,kim,bellovin,45,1.97
4946,luis,yannakakis,18,1.52
4947,ludwig,hetfield,57,1.84
4948,john,rhoads,12,1.52
4949,michael,hanks,16,1.56
4950,xi,bush,51,1.93
4951,ling,obama,11,1.63
4952,malcolm,rhoads,24,1.75
4953,angelica,smith,30,2.00
4954,luke,biliris,37,1.78
4955,tal,young,11,1.98
4956,ludwig,cooper,13,1.53
4957,joseph,hetfield,37,1.85
4958,pam,ross,49,1.67
4959,michael,bush,36,1.91
4960,bruce,ross,19,1.64
4961,randy,solo,39,1.80
4962,tal,stonebraker,52,1.80
4963,barack,solo,54,1.67
4964,pam,hoare,22,1.97
4965,james,hanks,41,1.89
4966,martha,rhoads,25,1.70
4967,michael,yannakakis,33,1.65
4968,hila,dickinson,44,1.57
4969,jim,cohen,41,1.87
4970,ioannis,bush,20,1.97
4971,joseph,polychroniou,30,1.78
4972,simha,bach,48,1.82
4973,ioannis,hoare,47,1.94
4974,angus,beethoven,17,1.76
4975,sebastian,bellovin,31,1.54
4976,han,dewitt,47,1.79
4977,ioannis,smith,25,1.67
4978,aaron,hetfield,34,2.00
4979,jeremy,keromutis,19,1.94
4980,michael,malkin,15,1.72
4981,david,servedio,27,1.66
4982,david,cohen,60,1.74
4983,simha,becker,38,1.95
4984,angelina,spielberg,46,1.64
4985,luke,smith,27,1.75
4986,orestis,sitaridi,55,1.91
4987,eric,skywalker,38,1.79
4988,dhaval,hoare,10,1.57
4989,adam,smith,52,1.67
4990,barack,rhoads,59,1.65
4991,ashish,rhoads,42,1.76
4992,daniel,yannakakis,28,1.92
4993,aaron,malkin,49,1.85
4994,rocco,smith,53,1.57
4995,martha,organa,26,1.70
4996,anakin,hoare,34,1.66
4997,randy,dewitt,25,1.65
4998,steven,bellovin,50,1.63
4999,alex,welles,55,1.96
5000,michael,bach,32,1.87
